,id,label,length,group
10093,NC_027643.1,Phages,4654,train
10094,MK494110.1,Phages,58930,train
10095,MG029511.1,Phages,45780,train
10096,KF560331.1,Phages,52823,train
10097,MH616950.2,Phages,4728,train
10098,KX266506.1,Phages,5577,train
10099,AB626962.1,Phages,18168,train
10100,KX266530.1,Phages,5577,train
10101,KT783672.1,Phages,15556,train
10102,NC_007062.1,Phages,41690,train
10103,MK448934.1,Phages,40394,train
10104,KP793128.1,Phages,31869,train
10105,FM201281.1,Phages,64427,train
10106,MH898687.1,Phages,40844,train
10107,KR337654.1,Phages,29506,train
10108,NC_029031.1,Phages,45218,train
10109,KY514264.1,Phages,76041,train
10110,KC292026.1,Phages,143855,train
10111,MK448785.1,Phages,39345,train
10112,NC_024303.1,Phages,144898,train
10113,MF001358.1,Phages,141996,train
10114,NC_021862.1,Phages,8576,train
10115,NC_021073.1,Phages,107218,train
10116,MF975720.1,Phages,37917,train
10117,FJ848884.1,Phages,28643,train
10118,NC_005354.1,Phages,38384,train
10119,KX507046.1,Phages,129756,train
10120,MG893203.1,Phages,75893,train
10121,MH617668.2,Phages,4428,train
10122,JF937110.1,Phages,51381,train
10123,FJ429185.1,Phages,60074,train
10124,KJ722067.1,Phages,29741,train
10125,JN402401.1,Phages,4817,train
10126,NC_028804.1,Phages,52643,train
10127,MK448664.1,Phages,9145,train
10128,MF373842.1,Phages,46314,train
10129,KX266466.1,Phages,5577,train
10130,MK962750.1,Phages,167247,train
10131,KF493879.1,Phages,68196,train
10132,MK448887.1,Phages,39028,train
10133,MF140420.1,Phages,15556,train
10134,MK524486.1,Phages,70963,train
10135,DQ437580.1,Phages,185855,train
10136,MK448738.1,Phages,39310,train
10137,KX397280.1,Phages,45260,train
10138,MK540384.1,Phages,171823,train
10139,MK448659.1,Phages,12810,train
10140,KT355471.1,Phages,15524,train
10141,MH617699.2,Phages,4234,train
10142,MK494124.1,Phages,51236,train
10143,NC_030917.1,Phages,93577,train
10144,MK448505.1,Phages,11942,train
10145,MH617310.2,Phages,6846,train
10146,MK892751.1,Phages,33075,train
10147,MF443119.1,Phages,21980,train
10148,LN610580.1,Phages,42750,train
10149,NC_031238.1,Phages,53411,train
10150,MK719753.1,Phages,80341,train
10151,NC_031015.2,Phages,26502,train
10152,NC_020079.1,Phages,147737,train
10153,MH892358.1,Phages,33999,train
10154,HQ317290.1,Phages,175430,train
10155,MH617486.1,Phages,40800,train
10156,MK448586.1,Phages,12912,train
10157,KM101118.1,Phages,49717,train
10158,MK448639.1,Phages,10647,train
10159,MK448530.1,Phages,12384,train
10160,NC_024124.2,Phages,169148,train
10161,KF437908.1,Phages,41291,train
10162,MH669009.1,Phages,55767,train
10163,MH220877.1,Phages,39866,train
10164,MN234186.1,Phages,54517,train
10165,MK540361.1,Phages,171823,train
10166,AY967407.1,Phages,180500,train
10167,MH445500.1,Phages,46500,train
10168,KX266526.1,Phages,5577,train
10169,MH533020.1,Phages,149960,train
10170,NC_031095.1,Phages,168758,train
10171,NC_030911.1,Phages,45858,train
10172,MK977709.1,Phages,56714,train
10173,MF158043.1,Phages,88580,train
10174,NC_011039.1,Phages,70110,train
10175,MK422451.1,Phages,84199,train
10176,NC_013154.1,Phages,28625,train
10177,MK892764.1,Phages,29628,train
10178,KX576640.1,Phages,43891,train
10179,KX266322.1,Phages,5577,train
10180,MN399336.1,Phages,89762,train
10181,MH617023.2,Phages,4490,train
10182,LN881726.1,Phages,167298,train
10183,S49407.1,Phages,4087,train
10184,KY676784.1,Phages,39693,train
10185,NC_011044.1,Phages,69904,train
10186,MK892776.1,Phages,29183,train
10187,KX670788.1,Phages,50899,train
10188,MF140398.1,Phages,61761,train
10189,HM029250.1,Phages,114768,train
10190,AY751298.1,Phages,5577,train
10191,MH617675.1,Phages,5913,train
10192,AP013562.1,Phages,38341,train
10193,JF719730.1,Phages,5577,train
10194,MH203051.1,Phages,101665,train
10195,NC_029043.2,Phages,53184,train
10196,NC_028775.1,Phages,43098,train
10197,JF923797.1,Phages,65766,train
10198,MH370380.1,Phages,110926,train
10199,MH622905.2,Phages,4700,train
10200,NC_025447.1,Phages,348532,train
10201,MK448417.1,Phages,12001,train
10202,NC_031059.1,Phages,38773,train
10203,MK448476.1,Phages,13027,train
10204,MG250483.1,Phages,221116,train
10205,KY368640.1,Phages,156430,train
10206,NC_027403.1,Phages,29255,train
10207,FJ965538.1,Phages,37184,train
10208,NC_020856.2,Phages,40931,train
10209,NC_009993.2,Phages,53746,train
10210,MK359312.1,Phages,50350,train
10211,MH892376.1,Phages,35056,train
10212,NC_012740.1,Phages,166418,train
10213,MF443125.1,Phages,22242,train
10214,MK540417.1,Phages,171823,train
10215,KJ631623.1,Phages,125767,train
10216,KU130131.1,Phages,92095,train
10217,NC_043545.1,Phages,2317,train
10218,MF580774.1,Phages,35286,train
10219,NC_023577.1,Phages,51797,train
10220,MH454078.1,Phages,38675,train
10221,JX409894.1,Phages,41660,train
10222,KC139624.1,Phages,6671,train
10223,AP013555.1,Phages,35554,train
10224,MF448565.1,Phages,31014,train
10225,LC333428.1,Phages,147790,train
10226,KU885990.1,Phages,76298,train
10227,KC139680.1,Phages,25673,train
10228,KU998237.1,Phages,45858,train
10229,MH837626.1,Phages,168084,train
10230,MK448758.1,Phages,41549,train
10231,MH572287.1,Phages,4365,train
10232,KP282678.1,Phages,51711,train
10233,MF140422.1,Phages,75822,train
10234,MH552512.2,Phages,5858,train
10235,MF033348.1,Phages,40598,train
10236,MK359299.1,Phages,51703,train
10237,NC_030923.1,Phages,45417,train
10238,MH617132.2,Phages,4408,train
10239,MK977710.1,Phages,42846,train
10240,MG009575.1,Phages,70373,train
10241,MH617717.1,Phages,5180,train
10242,MK433265.1,Phages,75285,train
10243,MN234228.1,Phages,77876,train
10244,FJ436306.1,Phages,15192,train
10245,MH179479.1,Phages,47194,train
10246,KT968832.1,Phages,37714,train
10247,KY006474.1,Phages,68398,train
10248,HM640230.1,Phages,16748,train
10249,MH460462.1,Phages,255356,train
10250,MK728541.1,Phages,44283,train
10251,KJ019088.1,Phages,171276,train
10252,AP017972.1,Phages,239276,train
10253,NC_027620.1,Phages,29726,train
10254,NC_007048.1,Phages,42732,train
10255,NC_008798.1,Phages,43265,train
10256,KC700556.1,Phages,51252,train
10257,KY000079.2,Phages,97177,train
10258,KU687348.1,Phages,39158,train
10259,AB626963.1,Phages,18186,train
10260,MH617647.1,Phages,4629,train
10261,KJ019151.1,Phages,224313,train
10262,NC_029015.2,Phages,33509,train
10263,MK448320.1,Phages,9427,train
10264,DQ079876.1,Phages,6051,train
10265,MH338238.1,Phages,51527,train
10266,MH051335.1,Phages,72179,train
10267,MH536826.1,Phages,51265,train
10268,MF498901.1,Phages,159983,train
10269,MH598799.1,Phages,37251,train
10270,NC_026926.1,Phages,192108,train
10271,MF580773.1,Phages,35283,train
10272,KX130726.1,Phages,38890,train
10273,JQ809663.1,Phages,33525,train
10274,KX266493.1,Phages,5577,train
10275,MK448673.1,Phages,48294,train
10276,MH617602.2,Phages,4404,train
10277,AB897757.1,Phages,346602,train
10278,FJ750948.2,Phages,44899,train
10279,KF208315.1,Phages,167785,train
10280,MH077580.1,Phages,54356,train
10281,MG099953.1,Phages,75896,train
10282,NC_027393.1,Phages,39530,train
10283,KY271401.1,Phages,29880,train
10284,MK929790.1,Phages,62362,train
10285,AF432870.1,Phages,1165,train
10286,MK448393.1,Phages,12203,train
10287,MF919535.1,Phages,76169,train
10288,KX905134.1,Phages,157167,train
10289,NC_028767.1,Phages,45653,train
10290,KJ019032.1,Phages,179233,train
10291,KT224359.1,Phages,162486,train
10292,MH834602.1,Phages,39828,train
10293,KP280063.1,Phages,116138,train
10294,DQ631426.1,Phages,36415,train
10295,NC_031904.1,Phages,88421,train
10296,KJ019052.1,Phages,216628,train
10297,NC_006557.1,Phages,41092,train
10298,NC_027648.1,Phages,4453,train
10299,MH338234.1,Phages,53256,train
10300,NC_024375.1,Phages,67150,train
10301,MK733260.1,Phages,39751,train
10302,MK088078.1,Phages,36994,train
10303,KF024724.1,Phages,52102,train
10304,KY921761.1,Phages,21054,train
10305,MH598801.1,Phages,42221,train
10306,KX266574.1,Phages,5577,train
10307,NC_003327.2,Phages,6882,train
10308,NC_008717.1,Phages,36415,train
10309,MK494088.1,Phages,51371,train
10310,NC_010116.1,Phages,58663,train
10311,MH617669.2,Phages,4483,train
10312,KX266566.1,Phages,5577,train
10313,NC_018846.1,Phages,60894,train
10314,KY204251.1,Phages,51370,train
10315,KX266596.1,Phages,5577,train
10316,MH617443.1,Phages,4092,train
10317,KT997855.1,Phages,37105,train
10318,NC_010355.1,Phages,62337,train
10319,MF472895.1,Phages,50283,train
10320,NC_022967.1,Phages,92495,train
10321,MG962363.1,Phages,68509,train
10322,NC_031912.1,Phages,89937,train
10323,NC_012663.1,Phages,60074,train
10324,MK448795.1,Phages,47290,train
10325,HM775306.1,Phages,5386,train
10326,MH000604.1,Phages,34083,train
10327,MK448387.1,Phages,10300,train
10328,KY203335.1,Phages,46335,train
10329,MF541410.1,Phages,49961,train
10330,MK279862.1,Phages,43087,train
10331,NC_019711.1,Phages,47288,train
10332,JX556417.1,Phages,41351,train
10333,MH616731.1,Phages,5434,train
10334,MH271320.1,Phages,47921,train
10335,KX349232.1,Phages,175432,train
10336,MK892743.1,Phages,32870,train
10337,MK919470.1,Phages,48015,train
10338,MK448376.1,Phages,10273,train
10339,KJ019127.1,Phages,179192,train
10340,JQ086376.1,Phages,47090,train
10341,MK327934.1,Phages,170452,train
10342,KJ535722.1,Phages,138036,train
10343,MG883726.1,Phages,4694,train
10344,KU885988.1,Phages,76466,train
10345,NC_013647.1,Phages,41119,train
10346,KT321314.1,Phages,39133,train
10347,MH572370.1,Phages,4098,train
10348,MK761196.1,Phages,42199,train
10349,MH509447.1,Phages,40833,train
10350,EF177456.2,Phages,42572,train
10351,MH051261.1,Phages,156679,train
10352,MK448560.1,Phages,11817,train
10353,MN176224.1,Phages,55901,train
10354,EU124666.1,Phages,37313,train
10355,HM753678.1,Phages,5386,train
10356,KJ538722.1,Phages,53746,train
10357,KY883644.1,Phages,38056,train
10358,MF158044.1,Phages,90270,train
10359,NC_021772.1,Phages,72394,train
10360,MK279868.1,Phages,43739,train
10361,MK838112.1,Phages,101390,train
10362,NC_024378.1,Phages,28015,train
10363,MK215646.1,Phages,157804,train
10364,MH179475.2,Phages,40582,train
10365,MH370368.1,Phages,157946,train
10366,MK540345.1,Phages,171823,train
10367,KY705275.1,Phages,35988,train
10368,MK448431.1,Phages,12881,train
10369,MK919471.1,Phages,41800,train
10370,MK448715.1,Phages,35684,train
10371,NC_001416.1,Phages,48502,train
10372,MG432151.1,Phages,45970,train
10373,NC_029014.1,Phages,5001,train
10374,AY257527.1,Phages,14935,train
10375,KY271400.1,Phages,19260,train
10376,KF279413.1,Phages,69306,train
10377,MG198785.1,Phages,47618,train
10378,MK540305.1,Phages,171823,train
10379,AF424781.1,Phages,43604,train
10380,KP869104.1,Phages,160570,train
10381,MK967393.1,Phages,49660,train
10382,KC182542.1,Phages,32337,train
10383,MH338239.1,Phages,50505,train
10384,KT124228.1,Phages,50773,train
10385,KX119190.1,Phages,27572,train
10386,LN866626.1,Phages,41054,train
10387,KX017521.1,Phages,114180,train
10388,KX764644.1,Phages,150529,train
10389,MH051913.1,Phages,170531,train
10390,KF616862.2,Phages,3180,train
10391,NC_029006.1,Phages,35703,train
10392,MK448780.1,Phages,36676,train
10393,MN310546.1,Phages,54546,train
10394,KX349249.1,Phages,175436,train
10395,MK977706.1,Phages,44381,train
10396,MK660714.1,Phages,43701,train
10397,KU984914.1,Phages,50839,train
10398,JN698997.1,Phages,110569,train
10399,MH617634.2,Phages,4113,train
10400,JX015524.1,Phages,52494,train
10401,KX266601.1,Phages,5577,train
10402,MH727549.1,Phages,54125,train
10403,MG266157.1,Phages,152048,train
10404,DQ499600.1,Phages,70579,train
10405,NC_011614.1,Phages,42526,train
10406,NC_028978.1,Phages,60609,train
10407,MK327931.1,Phages,370817,train
10408,NC_031065.1,Phages,159878,train
10409,MK448350.1,Phages,14876,train
10410,NC_022977.1,Phages,52344,train
10411,NC_028789.1,Phages,18609,train
10412,AM265638.1,Phages,43200,train
10413,KM378617.2,Phages,56637,train
10414,MH051247.1,Phages,51418,train
10415,MH617220.1,Phages,11817,train
10416,MH370370.1,Phages,158110,train
10417,MK448401.1,Phages,12433,train
10418,KY971611.1,Phages,40184,train
10419,MK629525.1,Phages,5490,train
10420,NC_025419.1,Phages,168402,train
10421,KC787105.1,Phages,46639,train
10422,MK892813.1,Phages,58944,train
10423,KC131021.1,Phages,4129,train
10424,MK448409.1,Phages,11749,train
10425,MH697580.1,Phages,46888,train
10426,MK460247.1,Phages,59504,train
10427,NC_031915.1,Phages,37395,train
10428,MK448503.1,Phages,10708,train
10429,AM419438.1,Phages,42271,train
10430,JQ177062.1,Phages,45354,train
10431,NC_031281.1,Phages,43516,train
10432,MH454082.1,Phages,38540,train
10433,MK494096.1,Phages,50828,train
10434,MF668267.1,Phages,59947,train
10435,JQ809650.1,Phages,38889,train
10436,MN428051.1,Phages,58461,train
10437,MH310933.1,Phages,126861,train
10438,NC_011613.1,Phages,36632,train
10439,NC_021799.1,Phages,57447,train
10440,MF481197.1,Phages,45385,train
10441,MK448905.1,Phages,39412,train
10442,MH616850.2,Phages,4420,train
10443,GU815091.1,Phages,66275,train
10444,MK448489.1,Phages,13493,train
10445,MH001446.1,Phages,60579,train
10446,KU665491.1,Phages,58951,train
10447,MG757157.1,Phages,67527,train
10448,MH230874.1,Phages,68296,train
10449,NC_015294.2,Phages,93198,train
10450,NC_030942.1,Phages,55524,train
10451,MN096377.1,Phages,75632,train
10452,HM753716.1,Phages,5388,train
10453,MK448450.1,Phages,10884,train
10454,CP029253.1,Phages,39878,train
10455,KP027195.1,Phages,78229,train
10456,KY379853.1,Phages,41854,train
10457,KY566218.1,Phages,36671,train
10458,MK892844.1,Phages,38540,train
10459,NC_028807.1,Phages,43150,train
10460,KT755656.1,Phages,54439,train
10461,MH590598.1,Phages,53058,train
10462,HG798901.1,Phages,32000,train
10463,MH825702.1,Phages,68584,train
10464,HM004124.1,Phages,169947,train
10465,KU927498.1,Phages,42134,train
10466,NC_001835.1,Phages,28451,train
10467,KF296717.1,Phages,43278,train
10468,MK494121.1,Phages,73594,train
10469,MH271312.1,Phages,54189,train
10470,NC_028956.1,Phages,52139,train
10471,MN131141.1,Phages,66612,train
10472,NC_024785.1,Phages,44844,train
10473,AY954965.1,Phages,41690,train
10474,MH617334.2,Phages,4471,train
10475,NC_028895.1,Phages,116138,train
10476,MK540381.1,Phages,171823,train
10477,NC_024386.1,Phages,28427,train
10478,M17462.1,Phages,4063,train
10479,MK514406.1,Phages,179791,train
10480,AY264777.1,Phages,39096,train
10481,MF140431.1,Phages,15546,train
10482,MK416019.1,Phages,39953,train
10483,MH616867.2,Phages,4695,train
10484,MH045564.1,Phages,41555,train
10485,MK540412.1,Phages,171823,train
10486,MH572434.1,Phages,4319,train
10487,MH617359.2,Phages,4497,train
10488,MK448386.1,Phages,13321,train
10489,MH542234.1,Phages,141288,train
10490,MK693030.1,Phages,140938,train
10491,KU238070.1,Phages,62822,train
10492,NC_027297.1,Phages,123475,train
10493,HQ728524.1,Phages,59230,train
10494,MG925486.1,Phages,294978,train
10495,NC_024330.1,Phages,37380,train
10496,NC_002703.1,Phages,38347,train
10497,MK448999.1,Phages,35105,train
10498,MH617303.2,Phages,4492,train
10499,MK448709.1,Phages,39808,train
10500,EF380027.1,Phages,5386,train
10501,MH834597.1,Phages,14927,train
10502,MK448340.1,Phages,12209,train
10503,KF188410.1,Phages,33996,train
10504,NC_016658.1,Phages,47741,train
10505,MF580957.1,Phages,35099,train
10506,MK448811.1,Phages,41571,train
10507,KU702951.1,Phages,462011,train
10508,GU580940.1,Phages,75772,train
10509,MH576963.1,Phages,17452,train
10510,MK448394.1,Phages,14560,train
10511,NC_040341.1,Phages,6357,train
10512,KP791807.1,Phages,39142,train
10513,NC_021300.1,Phages,43882,train
10514,NC_023743.1,Phages,47180,train
10515,KP793113.1,Phages,30389,train
10516,MH572492.1,Phages,4141,train
10517,KJ019108.1,Phages,172688,train
10518,AF547987.1,Phages,39043,train
10519,MH000607.1,Phages,75565,train
10520,NC_020080.1,Phages,174413,train
10521,FJ539133.1,Phages,4243,train
10522,AB243556.1,Phages,44857,train
10523,MF324899.1,Phages,51008,train
10524,HM753687.1,Phages,5387,train
10525,KU160643.1,Phages,42601,train
10526,DQ079909.1,Phages,5486,train
10527,NC_016770.1,Phages,47159,train
10528,NC_007046.1,Phages,18199,train
10529,NC_003050.2,Phages,40248,train
10530,MH779509.1,Phages,41890,train
10531,KX827371.1,Phages,40751,train
10532,KU687347.1,Phages,39434,train
10533,MH779512.1,Phages,17032,train
10534,NC_003038.1,Phages,212482,train
10535,KP010413.1,Phages,87510,train
10536,MN335248.1,Phages,7045,train
10537,KC139525.1,Phages,2226,train
10538,MH552550.2,Phages,4428,train
10539,MH617398.1,Phages,4239,train
10540,MK448555.1,Phages,10616,train
10541,NC_020848.1,Phages,76705,train
10542,MH616826.2,Phages,4167,train
10543,KF669660.1,Phages,39844,train
10544,KX266427.1,Phages,5577,train
10545,NC_004679.1,Phages,18227,train
10546,MK448522.1,Phages,11389,train
10547,LN881727.1,Phages,136896,train
10548,MK540304.1,Phages,171823,train
10549,MF765814.1,Phages,164241,train
10550,KT820175.1,Phages,53160,train
10551,KX373685.1,Phages,22825,train
10552,AJ609634.1,Phages,42935,train
10553,NC_028763.1,Phages,49847,train
10554,KU862660.1,Phages,103218,train
10555,KC556895.1,Phages,38253,train
10556,KX266514.1,Phages,5577,train
10557,MH422554.1,Phages,97213,train
10558,AF306496.1,Phages,4594,train
10559,AY954957.1,Phages,44777,train
10560,MK892579.1,Phages,31805,train
10561,AY441783.1,Phages,14946,train
10562,NC_020869.1,Phages,26407,train
10563,MK448532.1,Phages,9761,train
10564,NC_021320.1,Phages,76134,train
10565,NC_027361.1,Phages,29454,train
10566,MK892615.1,Phages,36438,train
10567,NC_024387.1,Phages,43767,train
10568,MN010759.1,Phages,17445,train
10569,MH536813.1,Phages,48545,train
10570,MK814751.1,Phages,67366,train
10571,MH025888.1,Phages,64592,train
10572,NC_013594.1,Phages,37235,train
10573,HM173637.1,Phages,36661,train
10574,NC_020876.1,Phages,53028,train
10575,HM753694.1,Phages,5387,train
10576,KX702320.1,Phages,51646,train
10577,NC_027298.1,Phages,36814,train
10578,AJ536073.2,Phages,14931,train
10579,NC_028827.1,Phages,50165,train
10580,KU695581.1,Phages,52428,train
10581,KJ409772.2,Phages,98287,train
10582,GQ303264.1,Phages,68323,train
10583,MH617722.2,Phages,4386,train
10584,NC_019716.1,Phages,44510,train
10585,MF919536.1,Phages,52350,train
10586,KY705272.1,Phages,35395,train
10587,MK448617.1,Phages,14111,train
10588,MG099935.1,Phages,73851,train
10589,MH370361.1,Phages,42441,train
10590,MK433580.1,Phages,33326,train
10591,FM163528.1,Phages,39136,train
10592,MK540294.1,Phages,171823,train
10593,MH617274.2,Phages,4611,train
10594,MH616947.2,Phages,4745,train
10595,MN234179.1,Phages,50870,train
10596,MN176220.1,Phages,52749,train
10597,MK540405.1,Phages,171823,train
10598,NC_028449.1,Phages,63569,train
10599,MK494116.1,Phages,53970,train
10600,HQ641350.1,Phages,123097,train
10601,NC_021863.1,Phages,42652,train
10602,MH077584.1,Phages,41901,train
10603,KX456207.1,Phages,31987,train
10604,MK448670.1,Phages,37901,train
10605,MH807818.1,Phages,42818,train
10606,NC_021068.1,Phages,57611,train
10607,MH370365.1,Phages,43421,train
10608,NC_023737.1,Phages,155586,train
10609,M25640.1,Phages,1786,train
10610,KX266521.1,Phages,5577,train
10611,NC_015284.1,Phages,183806,train
10612,LN681536.1,Phages,41507,train
10613,KP793101.1,Phages,28764,train
10614,MH669016.1,Phages,52600,train
10615,DQ079880.1,Phages,5386,train
10616,MH358359.1,Phages,43614,train
10617,MF185723.1,Phages,70396,train
10618,KY040277.1,Phages,188458,train
10619,MH937483.1,Phages,37598,train
10620,NC_023559.1,Phages,46145,train
10621,MH371121.1,Phages,48024,train
10622,KJ019156.1,Phages,189418,train
10623,KF493881.1,Phages,70841,train
10624,KT279576.1,Phages,57293,train
10625,KM606999.1,Phages,168401,train
10626,MN018232.1,Phages,213993,train
